Year of Birth,Child's First Name,Count
2012,ADAN,11
2012,ADEN,11
2012,ADONIS,16
2012,ADRIAN,164
2012,ADRIEL,24
2012,AIDAN,25
2012,AIDEN,235
2012,ALAN,46
2012,ALBERT,26
2012,ALBERTO,14
2012,ALDO,14
2012,ALEJANDRO,63
2012,ALEX,53
2012,ALEXANDER,200
2012,ALEXIS,48
2012,ALLEN,22
2012,ALVIN,12
2012,AMIR,15
2012,ANDERSON,37
2012,ANDRE,18
2012,ANDRES,32
2012,ANDREW,112
2012,ANDY,51
2012,ANGEL,236
2012,ANGELO,14
2012,ANTHONY,194
2012,ANTONIO,32
2012,ARIEL,18
2012,ARMANDO,10
2012,ARMANI,17
2012,ASHTON,10
2012,AUSTIN,16
2012,AVERY,12
2012,AXEL,52
2012,AYDEN,67
2012,BENJAMIN,62
2012,BLAKE,12
2012,BRADLEY,16
2012,BRANDON,153
2012,BRAYAN,23
2012,BRAYDEN,15
2012,BRIAN,38
2012,BRUCE,13
2012,BRYAN,93
2012,BRYANT,13
2012,BRYCE,11
2012,CALEB,43
2012,CAMERON,18
2012,CAMILO,12
2012,CARLOS,103
2012,CARMELO,10
2012,CARTER,14
2012,CESAR,34
2012,CHARLES,12
2012,CHARLIE,13
2012,CHASE,21
2012,CHRIS,32
2012,CHRISTIAN,139
2012,CHRISTOPHER,195
2012,CRISTIAN,38
2012,CRISTOPHER,15
2012,DAMIAN,44
2012,DAMIEN,11
2012,DANIEL,228
2012,DANNY,21
2012,DANTE,16
2012,DARIEL,29
2012,DARWIN,21
2012,DENZEL,14
2012,DEREK,50
2012,DEVIN,22
2012,DIEGO,60
2012,DOMINIC,28
2012,DOMINICK,11
2012,DONOVAN,12
2012,DYLAN,184
2012,EDDY,12
2012,EDGAR,28
2012,EDUARDO,40
2012,EDWARD,46
2012,EDWIN,53
2012,ELI,48
2012,ELIAN,22
2012,ELIAS,74
2012,ELIJAH,98
2012,ELVIN,10
2012,EMANUEL,31
2012,EMILIANO,10
2012,EMILIO,25
2012,EMMANUEL,83
2012,ENRIQUE,11
2012,ERIC,34
2012,ERICK,76
2012,ERIK,22
2012,ESTEBAN,17
2012,ETHAN,254
2012,EVAN,59
2012,EZEKIEL,10
2012,EZEQUIEL,18
2012,FABIAN,17
2012,FELIX,18
2012,FERNANDO,29
2012,FRANCISCO,20
2012,FRANK,13
2012,FRANKLIN,13
2012,FREDDY,12
2012,GABRIEL,132
2012,GAEL,68
2012,GAVIN,24
2012,GEORGE,19
2012,GIOVANNI,40
2012,GREGORY,14
2012,GUSTAVO,15
2012,HECTOR,28
2012,HENRY,36
2012,HUGO,14
2012,HUNTER,12
2012,IAN,83
2012,IKER,29
2012,ISAAC,94
2012,ISAIAH,79
2012,ISMAEL,29
2012,ISRAEL,20
2012,IVAN,42
2012,IZAIAH,11
2012,JACE,35
2012,JACK,28
2012,JACKSON,17
2012,JACOB,293
2012,JADEN,29
2012,JADIEL,49
2012,JAEL,22
2012,JAIDEN,20
2012,JAIME,17
2012,JAKE,38
2012,JAMES,73
2012,JARED,19
2012,JARIEL,22
2012,JASON,91
2012,JAVIER,31
2012,JAY,15
2012,JAYCE,21
2012,JAYDEN,364
2012,JAYLEN,10
2012,JAYREN,10
2012,JAYSON,28
2012,JEAN,33
2012,JEFFERSON,13
2012,JEFFREY,32
2012,JENCARLOS,10
2012,JEREMIAH,118
2012,JEREMY,117
2012,JESUS,79
2012,JOAQUIN,15
2012,JOEL,65
2012,JOHAN,36
2012,JOHN,74
2012,JOHNNY,24
2012,JONAH,17
2012,JONAS,10
2012,JONATHAN,159
2012,JORDAN,57
2012,JORGE,37
2012,JOSE,139
2012,JOSEPH,150
2012,JOSHUA,177
2012,JOSIAH,57
2012,JOSUE,46
2012,JUAN,96
2012,JULIAN,108
2012,JULIEN,15
2012,JULIO,27
2012,JULIUS,26
2012,JUSTIN,215
2012,KAIDEN,10
2012,KALEB,14
2012,KAYDEN,40
2012,KELVIN,24
2012,KENNETH,35
2012,KENNY,15
2012,KEVIN,180
2012,KYLE,19
2012,LANDON,18
2012,LEANDRO,15
2012,LENNY,20
2012,LEO,16
2012,LEONARDO,56
2012,LEONEL,10
2012,LIAM,140
2012,LOGAN,65
2012,LORENZO,15
2012,LOUIS,14
2012,LUCA,13
2012,LUCAS,120
2012,LUIS,128
2012,LUKAS,11
2012,LUKE,10
2012,MANUEL,44
2012,MARCO,29
2012,MARCOS,25
2012,MARCUS,21
2012,MARIO,18
2012,MARK,15
2012,MARLON,13
2012,MARTIN,16
2012,MARVIN,14
2012,MASON,188
2012,MATEO,77
2012,MATHEW,22
2012,MATHIAS,13
2012,MATIAS,20
2012,MATTEO,11
2012,MATTHEW,279
2012,MAURICIO,13
2012,MAX,39
2012,MAXIMILIANO,17
2012,MAXIMUS,26
2012,MAXWELL,18
2012,MELVIN,19
2012,MICHAEL,187
2012,MIGUEL,93
2012,MIKE,12
2012,MOISES,13
2012,NATHAN,76
2012,NATHANIEL,64
2012,NELSON,15
2012,NEYMAR,14
2012,NICHOLAS,89
2012,NICOLAS,61
2012,NOAH,162
2012,NOEL,23
2012,OLIVER,43
2012,OMAR,25
2012,OSCAR,38
2012,PABLO,16
2012,PAUL,12
2012,PEDRO,19
2012,PETER,13
2012,PRESTON,14
2012,PRINCE,22
2012,RAFAEL,33
2012,RANDY,44
2012,RAUL,15
2012,RAYMOND,28
2012,RICARDO,28
2012,RICHARD,41
2012,RILEY,13
2012,ROBERT,25
2012,ROBERTO,18
2012,RODRIGO,12
2012,ROMAN,10
2012,ROMEO,15
2012,RONALD,13
2012,RUBEN,12
2012,RYAN,126
2012,SAMUEL,83
2012,SANTIAGO,57
2012,SAUL,12
2012,SEAN,19
2012,SEBASTIAN,198
2012,SERGIO,12
2012,SKYLER,11
2012,STEPHEN,13
2012,STEVE,13
2012,STEVEN,70
2012,THOMAS,20
2012,TRISTAN,32
2012,TYLER,73
2012,URIEL,13
2012,VICTOR,56
2012,VINCENT,14
2012,WESLEY,12
2012,WILLIAM,73
2012,WILSON,11
2012,XAVIER,90
2012,YADIEL,26
2012,YAEL,15
2012,YAHIR,19
2012,YANDEL,18
2012,YARIEL,10
2012,ZACHARY,23
2012,ZAYDEN,13
2012,ZION,18
2012,AARON,95
2012,ABRAHAM,132
2012,ADAM,140
2012,ADRIAN,41
2012,AHMAD,15
2012,AHMED,34
2012,AHRON,11
2012,AIDAN,36
2012,AIDEN,73
2012,AKIVA,20
2012,ALAN,27
2012,ALBERT,21
2012,ALEKSANDER,10
2012,ALEX,23
2012,ALEXANDER,227
2012,ALI,43
2012,ALTER,15
2012,AMIR,25
2012,ANDERSON,11
2012,ANDREW,121
2012,ANGELO,19
2012,ANTHONY,133
2012,ANTONIO,25
2012,ARCHER,11
2012,ARI,40
2012,ARIEL,20
2012,ARON,70
2012,ARTHUR,29
2012,ARYEH,27
2012,ASHER,59
2012,ATTICUS,10
2012,AUGUST,31
2012,AUSTIN,19
2012,AVERY,12
2012,AVRAHAM,45
2012,AVROHOM,29
2012,AVRUM,18
2012,AYDEN,19
2012,BARUCH,18
2012,BECKETT,11
2012,BEN,18
2012,BENJAMIN,218
2012,BENNETT,10
2012,BENTZION,12
2012,BENZION,13
2012,BINYOMIN,11
2012,BLAKE,24
2012,BORUCH,11
2012,BRADLEY,12
2012,BRADY,22
2012,BRANDON,45
2012,BRAYDEN,22
2012,BRENDAN,24
2012,BRIAN,20
2012,BRODY,15
2012,CALEB,35
2012,CALVIN,11
2012,CAMERON,21
2012,CARTER,19
2012,CHAIM,169
2012,CHARLES,139
2012,CHARLIE,29
2012,CHASE,33
2012,CHESKEL,10
2012,CHESKY,16
2012,CHRIS,14
2012,CHRISTIAN,73
2012,CHRISTOPHER,74
2012,COLE,20
2012,COLIN,45
2012,CONNOR,44
2012,COOPER,35
2012,DAMIAN,15
2012,DANIEL,232
2012,DAVID,289
2012,DEAN,25
2012,DECLAN,38
2012,DEVIN,10
2012,DOMINIC,28
2012,DOMINICK,20
2012,DOV,32
2012,DOVID,26
2012,DREW,15
2012,DYLAN,124
2012,EDWARD,35
2012,EFRAIM,19
2012,EITAN,21
2012,ELAN,12
2012,ELI,99
2012,ELIAS,34
2012,ELIEZER,29
2012,ELIJAH,29
2012,ELIMELECH,18
2012,ELIYAHU,29
2012,ELLIOT,29
2012,ELLIOTT,10
2012,ELLIS,11
2012,ELUZER,11
2012,EMMETT,13
2012,EPHRAIM,15
2012,ERIC,35
2012,ERIK,10
2012,ETHAN,131
2012,EVAN,68
2012,EVERETT,15
2012,EZRA,53
2012,EZRIEL,10
2012,FELIX,21
2012,FILIP,15
2012,FINN,26
2012,FRANCESCO,12
2012,FRANK,33
2012,FREDERICK,10
2012,GABRIEL,106
2012,GAVIN,48
2012,GAVRIEL,20
2012,GEORGE,75
2012,GIOVANNI,21
2012,GRAHAM,21
2012,GRANT,15
2012,GRAYSON,24
2012,GREGORY,13
2012,GRIFFIN,19
2012,HAMZA,14
2012,HARRISON,30
2012,HARRY,13
2012,HARVEY,10
2012,HAYDEN,10
2012,HENRY,162
2012,HERSH,14
2012,HERSHEL,21
2012,HERSHY,25
2012,HUDSON,60
2012,HUGO,15
2012,HUNTER,31
2012,IAN,31
2012,IBRAHIM,18
2012,ILAN,17
2012,ISAAC,116
2012,ISAIAH,10
2012,ISRAEL,30
2012,ISSAC,10
2012,IVAN,16
2012,JACE,10
2012,JACK,180
2012,JACKSON,85
2012,JACOB,242
2012,JAD,10
2012,JAKE,58
2012,JAMES,187
2012,JASON,36
2012,JASPER,27
2012,JAXON,12
2012,JAYDEN,30
2012,JEREMY,18
2012,JESSE,19
2012,JOEL,28
2012,JOHN,164
2012,JONAH,60
2012,JONATHAN,73
2012,JORDAN,25
2012,JOSEPH,300
2012,JOSHUA,79
2012,JUDAH,21
2012,JUDE,22
2012,JULIAN,70
2012,JULIEN,10
2012,JUSTIN,48
2012,KAI,18
2012,KEVIN,38
2012,KIERAN,15
2012,KYLE,15
2012,LANDON,17
2012,LAZER,14
2012,LEO,103
2012,LEON,30
2012,LEONARDO,33
2012,LEVI,58
2012,LIAM,132
2012,LIPA,26
2012,LOGAN,68
2012,LORENZO,21
2012,LOUIS,24
2012,LUCA,71
2012,LUCAS,124
2012,LUKA,23
2012,LUKAS,25
2012,LUKE,101
2012,MAKSIM,10
2012,MALIK,12
2012,MARC,13
2012,MARCO,30
2012,MARCUS,11
2012,MARK,47
2012,MARTIN,33
2012,MASON,100
2012,MATEO,17
2012,MATTEO,28
2012,MATTHEW,168
2012,MAX,106
2012,MAXIM,24
2012,MAXIMILIAN,30
2012,MAXIMUS,14
2012,MAXWELL,54
2012,MAYER,23
2012,MEIR,50
2012,MENACHEM,76
2012,MENDEL,50
2012,MENDY,24
2012,MEYER,10
2012,MICAH,23
2012,MICHAEL,245
2012,MILES,53
2012,MILO,20
2012,MOHAMED,35
2012,MOHAMMAD,11
2012,MOHAMMED,19
2012,MOISHE,22
2012,MORDECHAI,91
2012,MOSES,18
2012,MOSHE,238
2012,MUHAMMAD,13
2012,MYLES,13
2012,NACHMAN,17
2012,NAFTALI,24
2012,NATHAN,76
2012,NATHANIEL,59
2012,NICHOLAS,168
2012,NICO,12
2012,NICOLAS,29
2012,NIKITA,11
2012,NIKOLAS,10
2012,NOAH,131
2012,NOAM,14
2012,NOLAN,18
2012,NOSSON,13
2012,OLIVER,112
2012,OMAR,46
2012,OSCAR,27
2012,OWEN,69
2012,PARKER,22
2012,PATRICK,32
2012,PAUL,28
2012,PETER,46
2012,PHILIP,23
2012,PINCHAS,13
2012,PINCHUS,13
2012,PRESTON,13
2012,QUINN,12
2012,RAFAEL,36
2012,RAPHAEL,18
2012,RAYAN,16
2012,RAYMOND,20
2012,REED,11
2012,REID,14
2012,REUVEN,14
2012,RICHARD,29
2012,ROBERT,78
2012,ROCCO,18
2012,ROMAN,16
2012,RONAN,12
2012,RORY,15
2012,ROWAN,12
2012,RYAN,165
2012,SALVATORE,25
2012,SAM,29
2012,SAMI,10
2012,SAMIR,10
2012,SAMUEL,198
2012,SEAN,41
2012,SEBASTIAN,74
2012,SHALOM,13
2012,SHANE,24
2012,SHAYA,26
2012,SHEA,11
2012,SHIA,25
2012,SHIMON,93
2012,SHLOIME,12
2012,SHLOIMY,16
2012,SHLOMA,11
2012,SHLOME,19
2012,SHLOMO,53
2012,SHMIEL,23
2012,SHMUEL,49
2012,SHNEUR,10
2012,SHOLOM,12
2012,SHULEM,36
2012,SILAS,12
2012,SIMCHA,35
2012,SIMON,55
2012,SOLOMON,36
2012,SPENCER,18
2012,STEPHEN,14
2012,STEVEN,31
2012,THEO,12
2012,THEODORE,85
2012,THOMAS,126
2012,TIMOTHY,24
2012,TOMAS,10
2012,TRISTAN,29
2012,TYLER,51
2012,TZVI,39
2012,USHER,27
2012,VICTOR,31
2012,VINCENT,41
2012,WESLEY,12
2012,WILLIAM,162
2012,WYATT,22
2012,XAVIER,15
2012,YAAKOV,49
2012,YAKOV,61
2012,YECHEZKEL,13
2012,YECHIEL,28
2012,YEHOSHUA,22
2012,YEHUDA,82
2012,YISRAEL,11
2012,YISROEL,83
2012,YITZCHAK,14
2012,YITZCHOK,68
2012,YOEL,23
2012,YONA,10
2012,YOSEF,116
2012,YOSSI,11
2012,YOUSEF,13
2012,YOUSSEF,11
2012,YUSUF,14
2012,ZACHARY,103
2012,ZAIN,10
2012,ZALMEN,12
2012,ZEV,48
2013,Abby,15
2013,Abigail,34
2013,Ada,10
2013,Aisha,18
2013,Aleena,26
2013,Alexandra,11
2013,Alice,35
2013,Alina,32
2013,Allison,12
2013,Alyssa,27
2013,Amanda,11
2013,Amber,22
2013,Amelia,32
2013,Amy,19
2013,Ananya,10
2013,Anaya,16
2013,Angel,18
2013,Angela,56
2013,Angelina,28
2013,Anika,13
2013,Anna,35
2013,Annabelle,10
2013,Annie,18
2013,Annika,10
2013,Anya,15
2013,Aria,25
2013,Ariana,27
2013,Arianna,16
2013,Ariel,19
2013,Arya,26
2013,Ashley,47
2013,Athena,10
2013,Audrey,31
2013,Ava,47
2013,Avery,19
2013,Ayesha,20
2013,Bella,24
2013,Carina,11
2013,Caroline,19
2013,Catherine,23
2013,Cecilia,12
2013,Celine,17
2013,Charlotte,21
2013,Chelsea,14
2013,Chloe,122
2013,Christina,14
2013,Christine,15
2013,Cindy,19
2013,Claire,33
2013,Connie,10
2013,Crystal,15
2013,Cynthia,18
2013,Daphne,14
2013,Eileen,18
2013,Elaine,17
2013,Elena,13
2013,Elina,12
2013,Elise,11
2013,Elizabeth,24
2013,Ella,31
2013,Ellie,18
2013,Emaan,10
2013,Emily,92
2013,Emma,79
2013,Erin,16
2013,Eunice,10
2013,Eva,28
2013,Evelyn,36
2013,Fatima,26
2013,Fiona,37
2013,Grace,51
2013,Hailey,35
2013,Hana,11
2013,Hannah,46
2013,Helen,13
2013,Inaaya,13
2013,Irene,21
2013,Iris,27
2013,Isabel,13
2013,Isabella,71
2013,Isabelle,15
2013,Ivy,34
2013,Jamie,11
2013,Jannat,11
2013,Jasmine,19
2013,Jenna,14
2013,Jennifer,16
2013,Jenny,22
2013,Jessica,23
2013,Jessie,10
2013,Joanna,32
2013,Jocelyn,19
2013,Josephine,13
2013,Joy,28
2013,Joyce,14
2013,Julia,15
2013,Kaitlyn,23
2013,Karen,12
2013,Karina,11
2013,Kate,12
2013,Katelyn,12
2013,Katherine,30
2013,Kayla,25
2013,Kaylee,19
2013,Keira,13
2013,Kelly,16
2013,Kimberly,21
2013,Lauren,13
2013,Layla,10
2013,Leah,21
2013,Leela,10
2013,Leila,10
2013,Lena,10
2013,Lillian,10
2013,Lily,25
2013,Linda,10
2013,Madeline,11
2013,Madelyn,14
2013,Madison,29
2013,Maggie,23
2013,Manha,14
2013,Maryam,21
2013,Maya,23
2013,Megan,14
2013,Melody,19
2013,Mia,55
2013,Michelle,31
2013,Miranda,13
2013,Naomi,12
2013,Natalie,25
2013,Nicole,34
2013,Nina,18
2013,Olivia,109
2013,Penelope,11
2013,Queenie,12
2013,Rachel,32
2013,Raina,12
2013,Rebecca,20
2013,Riya,14
2013,Abigail,95
2013,Sabrina,12
2013,Samantha,21
2013,Samara,11
2013,Sara,23
2013,Sarah,43
2013,Sarina,11
2013,Scarlett,13
2013,Selena,15
2013,Selina,22
2013,Serena,14
2013,Sharon,17
2013,Shirley,15
2013,Sofia,29
2013,Sophia,124
2013,Sophie,34
2013,Stella,13
2013,Stephanie,13
2013,Summer,13
2013,Sunny,10
2013,Sydney,13
2013,Syeda,11
2013,Sylvia,11
2013,Tenzin,31
2013,Tiffany,23
2013,Tina,13
2013,Vanessa,10
2013,Vicky,20
2013,Victoria,36
2013,Vivian,41
2013,Winnie,26
2013,Zahra,14
2013,Zainab,24
2013,Zara,22
2013,Zoe,49
2013,Zoey,24
2013,Zoya,16
2013,Aaliyah,73
2013,Abigail,48
2013,Abrielle,11
2013,Adrianna,12
2013,Aicha,13
2013,Aisha,21
2013,Aissata,10
2013,Aissatou,14
2013,Alana,16
2013,Alexandra,11
2013,Alexis,12
2013,Aliyah,14
2013,Alyssa,35
2013,Amani,10
2013,Amaya,22
2013,Amber,16
2013,Amelia,22
2013,Amina,18
2013,Aminata,30
2013,Amira,14
2013,Amirah,12
2013,Amiyah,18
2013,Anaya,19
2013,Angel,13
2013,Angelina,12
2013,Aniya,15
2013,Aniyah,28
2013,Aria,14
2013,Ariana,23
2013,Arianna,48
2013,Ariel,45
2013,Arielle,27
2013,Ashley,16
2013,Asia,12
2013,Aubrey,25
2013,Autumn,21
2013,Ava,70
2013,Avery,12
2013,Azaria,10
2013,Bella,21
2013,Bria,11
2013,Brianna,24
2013,Brielle,51
2013,Brooke,24
2013,Camille,13
2013,Chelsea,26
2013,Chloe,68
2013,Christina,20
2013,Dakota,13
2013,Danielle,13
2013,Destiny,28
2013,Eden,15
2013,Egypt,13
2013,Elizabeth,23
2013,Emani,12
2013,Emily,33
2013,Emma,25
2013,Esther,10
2013,Eva,13
2013,Faith,45
2013,Fatima,22
2013,Fatoumata,44
2013,Gabriella,31
2013,Gabrielle,33
2013,Genesis,17
2013,Gianna,16
2013,Giselle,11
2013,Grace,32
2013,Hailey,32
2013,Hannah,21
2013,Harmony,16
2013,Hawa,19
2013,Heaven,22
2013,Imani,22
2013,Isabella,47
2013,Isabelle,13
2013,Isis,11
2013,Jada,31
2013,Jade,28
2013,Jaliyah,13
2013,Janae,11
2013,Janelle,11
2013,Janiyah,14
2013,Jasmine,33
2013,Jayla,37
2013,Jessica,10
2013,Jordyn,17
2013,Journey,12
2013,Kadiatou,13
2013,Kaitlyn,12
2013,Kayla,56
2013,Kaylee,37
2013,Kaylin,16
2013,Kennedy,27
2013,Khloe,41
2013,Kiara,13
2013,Kimora,13
2013,Kourtney,12
2013,Kyla,10
2013,Kylee,13
2013,Kylie,29
2013,Laila,38
2013,Lauren,18
2013,Layla,24
2013,Leah,43
2013,Leila,17
2013,Lily,15
2013,London,76
2013,Londyn,20
2013,Lyric,14
2013,Mackenzie,11
2013,Madison,134
2013,Madisyn,12
2013,Makayla,45
2013,Malia,28
2013,Maliyah,16
2013,Mariah,28
2013,Mariam,32
2013,Mariama,20
2013,Maya,22
2013,McKenzie,17
2013,Melanie,13
2013,Melody,12
2013,Mia,39
2013,Michelle,19
2013,Milan,28
2013,Miracle,19
2013,Morgan,27
2013,Mya,22
2013,Nadia,10
2013,Nahla,12
2013,Naomi,43
2013,Nevaeh,48
2013,Nia,34
2013,Nyla,35
2013,Nylah,26
2013,Olivia,64
2013,Oumou,27
2013,Paige,27
2013,Paris,20
2013,Payton,17
2013,Peyton,31
2013,Phoenix,12
2013,Precious,10
2013,Princess,11
2013,Riley,26
2013,Saige,11
2013,Samantha,16
2013,Samara,10
2013,Samiyah,12
2013,Sanaa,14
2013,Sanai,14
2013,Saniyah,11
2013,Sarah,34
2013,Sarai,20
2013,Sariah,13
2013,Sasha,12
2013,Savannah,31
2013,Scarlett,11
2013,Serenity,54
2013,Shania,11
2013,Skyla,23
2013,Skylah,14
2013,Skylar,42
2013,Sofia,15
2013,Sophia,24
2013,Summer,21
2013,Sydney,21
2013,Talia,16
2013,Tamia,14
2013,Taylor,57
2013,Tiana,10
2013,Trinity,22
2013,Victoria,39
2013,Wynter,13
2013,Zaniyah,12
2013,Zara,10
2013,Zariah,11
2013,Zoe,45
2013,Zoey,36
2013,Zuri,16
2013,Aaliyah,56
2013,Abril,10
2013,Adriana,47
2013,Adrianna,16
2013,Aileen,16
2013,Aimee,13
2013,Alana,17
2013,Alani,12
2013,Alanis,11
2013,Alanna,12
2013,Alejandra,13
2013,Alessandra,12
2013,Alexa,57
2013,Alexandra,30
2013,Alexia,24
2013,Alice,12
2013,Alicia,19
2013,Alina,19
2013,Alison,18
2013,Alisson,11
2013,Aliyah,17
2013,Allison,102
2013,Allyson,18
2013,Alma,10
2013,Alondra,14
2013,Alyssa,40
2013,Amanda,36
2013,Amaya,30
2013,Amber,31
2013,Amelia,33
2013,Amy,82
2013,Ana,27
2013,Anabel,11
2013,Anabella,14
2013,Analia,12
2013,Anaya,11
2013,Andrea,43
2013,Angela,21
2013,Angelica,17
2013,Angelina,55
2013,Angelique,15
2013,Angie,22
2013,Annabella,18
2013,Annabelle,14
2013,April,12
2013,Aria,22
2013,Ariana,80
2013,Arianna,76
2013,Arianny,15
2013,Ariel,19
2013,Ariella,10
2013,Arielle,11
2013,Ashley,132
2013,Athena,17
2013,Aubree,13
2013,Aubrey,33
2013,Audrey,23
2013,Aurora,11
2013,Autumn,12
2013,Ava,68
2013,Avery,21
2013,Ayleen,16
2013,Aylin,29
2013,Bella,59
2013,Bianca,22
2013,Brenda,11
2013,Briana,21
2013,Brianna,99
2013,Brielle,11
2013,Britney,14
2013,Brittany,29
2013,Bryanna,15
2013,Camila,157
2013,Camilla,10
2013,Carla,14
2013,Carmen,10
2013,Caroline,17
2013,Cataleya,11
2013,Catalina,13
2013,Catherine,10
2013,Charlotte,29
2013,Chelsea,31
2013,Chloe,54
2013,Crystal,21
2013,Daisy,23
2013,Daniela,52
2013,Daniella,20
2013,Danna,36
2013,Dayana,13
2013,Delilah,44
2013,Destiny,20
2013,Diana,31
2013,Dulce,16
2013,Eileen,10
2013,Elena,22
2013,Eliana,52
2013,Elisa,11
2013,Eliza,10
2013,Elizabeth,61
2013,Ella,14
2013,Emely,47
2013,Emilia,13
2013,Emily,184
2013,Emma,182
2013,Erika,11
2013,Esmeralda,28
2013,Esther,21
2013,Eva,40
2013,Evelyn,54
2013,Faith,23
2013,Fatima,11
2013,Gabriela,49
2013,Gabriella,80
2013,Genesis,100
2013,Gia,18
2013,Gianna,44
2013,Giselle,24
2013,Grace,36
2013,Guadalupe,26
2013,Hailey,94
2013,Haley,11
2013,Hannah,31
2013,Haylee,20
2013,Heaven,10
2013,Heidi,16
2013,Heidy,13
2013,Helen,14
2013,Iris,12
2013,Isabel,37
2013,Isabela,10
2013,Isabella,326
2013,Isabelle,16
2013,Isis,13
2013,Itzel,15
2013,Izabella,21
2013,Jacqueline,20
2013,Jade,44
2013,Jaliyah,10
2013,Janelle,13
2013,Jasmine,32
2013,Jayda,10
2013,Jayla,21
2013,Jaylah,24
2013,Jaylee,12
2013,Jayleen,35
2013,Jaylene,18
2013,Jaylin,19
2013,Jazlyn,20
2013,Jazmin,26
2013,Jazmine,13
2013,Jennifer,37
2013,Jessica,24
2013,Jimena,17
2013,Jocelyn,37
2013,Johanna,14
2013,Joselyn,18
2013,Julia,23
2013,Juliana,27
2013,Julianna,17
2013,Juliet,21
2013,Juliette,17
2013,Julissa,19
2013,Kailey,18
2013,Kailyn,11
2013,Kaitlyn,29
2013,Kamila,22
2013,Karen,25
2013,Karina,15
2013,Karla,25
2013,Kate,11
2013,Katelyn,19
2013,Katelynn,12
2013,Katherine,34
2013,Katie,25
2013,Kayla,42
2013,Kaylee,81
2013,Kayleen,17
2013,Kaylie,12
2013,Kaylin,11
2013,Kelly,23
2013,Kelsey,15
2013,Kendra,17
2013,Keyla,12
2013,Khloe,38
2013,Kiara,49
2013,Kimberly,69
2013,Kylie,42
2013,Laila,20
2013,Laura,13
2013,Lauren,18
2013,Layla,55
2013,Leah,124
2013,Leanna,10
2013,Leila,23
2013,Leilani,27
2013,Leslie,49
2013,Lesly,19
2013,Leyla,10
2013,Lia,25
2013,Liana,14
2013,Liliana,29
2013,Lily,16
2013,Litzy,12
2013,Lizbeth,25
2013,Lola,11
2013,London,31
2013,Lucia,15
2013,Luna,37
2013,Luz,12
2013,Madeline,14
2013,Madelyn,17
2013,Madison,106
2013,Maia,11
2013,Maite,10
2013,Makayla,19
2013,Malia,10
2013,Maria,49
2013,Mariah,12
2013,Mariana,14
2013,Marilyn,20
2013,Marjorie,14
2013,Maya,33
2013,Melanie,93
2013,Melany,26
2013,Melina,16
2013,Melissa,42
2013,Melody,28
2013,Mia,237
2013,Michelle,48
2013,Mila,36
2013,Milan,10
2013,Miley,13
2013,Miranda,16
2013,Miriam,11
2013,Mya,27
2013,Naomi,35
2013,Nashley,10
2013,Natalia,32
2013,Natalie,41
2013,Natasha,15
2013,Nathalie,20
2013,Nathaly,16
2013,Nayeli,13
2013,Nevaeh,19
2013,Nicole,92
2013,Nina,10
2013,Noemi,13
2013,Nyah,10
2013,Nyla,23
2013,Nylah,17
2013,Olivia,87
2013,Paris,11
2013,Paula,10
2013,Penelope,49
2013,Peyton,17
2013,Rachel,10
2013,Raquel,10
2013,Rebecca,11
2013,Rihanna,14
2013,Riley,13
2013,Rose,10
2013,Ruby,11
2013,Sabrina,16
2013,Samantha,117
2013,Sara,29
2013,Sarah,44
2013,Sarai,21
2013,Savannah,46
2013,Scarlet,21
2013,Scarlett,77
2013,Selena,10
2013,Serenity,45
2013,Shayla,11
2013,Sherlyn,26
2013,Shirley,15
2013,Skylah,10
2013,Skylar,15
2013,Sofia,187
2013,Sophia,291
2013,Sophie,24
2013,Stacy,10
2013,Stella,11
2013,Stephanie,51
2013,Summer,11
2013,Tatiana,11
2013,Taylor,17
2013,Tiffany,18
2013,Trinity,10
2013,Valentina,115
2013,Valeria,38
2013,Valerie,50
2013,Valery,15
2013,Vanessa,38
2013,Victoria,113
2013,Violet,21
2013,Vivian,10
2013,Wendy,20
2013,Ximena,19
2013,Yamileth,12
2013,Yaretzi,37
2013,Zara,11
2013,Zoe,89
2013,Zoey,39
2013,Abigail,96
2013,Ada,11
2013,Addison,26
2013,Adelaide,12
2013,Adele,21
2013,Adeline,12
2013,Adina,17
2013,Adriana,20
2013,Adrianna,11
2013,Ahuva,18
2013,Aisha,11
2013,Aleksandra,11
2013,Alessandra,14
2013,Alessia,12
2013,Alexa,53
2013,Alexandra,98
2013,Alexia,10
2013,Alexis,25
2013,Alice,55
2013,Alina,15
2013,Alisa,11
2013,Aliza,18
2013,Allison,12
2013,Alma,10
2013,Alyssa,19
2013,Amalia,12
2013,Amanda,13
2013,Amelia,64
2013,Amelie,15
2013,Amina,15
2013,Amira,17
2013,Amy,14
2013,Ana,13
2013,Anastasia,33
2013,Angelina,43
2013,Anisa,13
2013,Anna,98
2013,Annabel,15
2013,Annabelle,27
2013,Anne,11
2013,Antonia,11
2013,Aria,35
2013,Ariana,34
2013,Arianna,33
2013,Ariella,35
2013,Ashley,13
2013,Athena,11
2013,Aubrey,14
2013,Audrey,35
2013,Aurora,10
2013,Ava,150
2013,Avery,55
2013,Avigail,10
2013,Aviva,12
2013,Baila,53
2013,Basya,12
2013,Batsheva,30
2013,Beatrice,20
2013,Beatrix,16
2013,Bella,32
2013,Blima,25
2013,Blimy,34
2013,Bracha,19
2013,Breindy,15
2013,Brianna,11
2013,Bridget,12
2013,Brielle,14
2013,Brooke,20
